sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,step22_problem_reason,needs_step23_error_analysis
10.1016_j.physc.2007.06.013__sample_14879,10.1016/j.physc.2007.06.013,https://doi.org/10.1016/j.physc.2007.06.013,,14879,Bi1.7Pb0.4Sr1.9Nd0.1Ca1.1Cu2.1O8,unknown,n,20,0,0,0,0.3146990003635741,2.5370149028779774,2.2223159025144033,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.physc.2007.06.013__sample_14881,10.1016/j.physc.2007.06.013,https://doi.org/10.1016/j.physc.2007.06.013,,14881,Bi1.7Pb0.4Sr1.7Nd0.3Ca1.1Cu2.1O8,unknown,p,28,0,0,0,0.9243664606075198,2.4036059231343434,1.4792394625268237,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.physc.2007.06.013__sample_14882,10.1016/j.physc.2007.06.013,https://doi.org/10.1016/j.physc.2007.06.013,,14882,Bi1.7Pb0.4Sr1.5Nd0.5Ca1.1Cu2.1O8,unknown,p,25,0,0,0,0.20739624280947297,1.4609172386686153,1.2535209958591425,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.physc.2012.08.003__sample_27397,10.1016/j.physc.2012.08.003,https://doi.org/10.1016/j.physc.2012.08.003,,27397,Bi4O4S3,unknown,n,35,0,0,0,0.11964430992925773,2.595881668659119,2.476237358729861,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.physleta.2005.08.039__sample_7557,10.1016/j.physleta.2005.08.039,https://doi.org/10.1016/j.physleta.2005.08.039,,7557,TiS2,unknown,n,23,0,0,0,0.18248462086151845,2.752772153372218,2.5702875325106995,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.physleta.2005.08.039__sample_7558,10.1016/j.physleta.2005.08.039,https://doi.org/10.1016/j.physleta.2005.08.039,,7558,Nd0.025TiS2,unknown,n,25,0,0,0,0.1434174449976447,2.2441830569849612,2.1007656119873164,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.physleta.2005.08.039__sample_7559,10.1016/j.physleta.2005.08.039,https://doi.org/10.1016/j.physleta.2005.08.039,,7559,Nd0.05TiS2,unknown,n,25,0,0,0,0.2929057501328677,1.5022476134400657,1.209341863307198,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.physleta.2005.08.039__sample_7560,10.1016/j.physleta.2005.08.039,https://doi.org/10.1016/j.physleta.2005.08.039,,7560,Nd0.15TiS2,unknown,n,16,0,0,0,0.15854915017396162,1.3905039461801167,1.2319547960061552,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.pnsc.2016.11.003__sample_14226,10.1016/j.pnsc.2016.11.003,https://doi.org/10.1016/j.pnsc.2016.11.003,,14226,Mg2Si0.875Bi0.125,unknown,n,12,3,1,1,0.30655204759662524,1.5224003762351683,1.215848328638543,0.2721184904731035,0.7136480384318702,0.4415295479587667,0.8541319265197008,0.9671653157437333,0.1130333892240325,0.2791344076247578,0.7120687660185062,0.43293435839374844,0.6797464,0.0277822229035533,0.0062537366485381,0.0217195493592753,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.pnsc.2016.11.003__sample_14227,10.1016/j.pnsc.2016.11.003,https://doi.org/10.1016/j.pnsc.2016.11.003,,14227,Mg2Si0.75Bi0.25,unknown,n,12,0,0,0,0.3088512021567225,2.1327774455877653,1.8239262434310428,,,,,,,,,,0.4825106,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.pnsc.2016.11.003__sample_14229,10.1016/j.pnsc.2016.11.003,https://doi.org/10.1016/j.pnsc.2016.11.003,,14229,Mg2Si0.5Bi0.5,unknown,n,12,1,0,1,0.30300692326805656,2.6554594819949355,2.352452558726879,0.43203121696251917,0.8976156431161109,0.4655844261535917,,,,0.4320312169625095,0.8976156431161081,0.4655844261535986,0.3213122,0.0012649718524629,9.044029770897806e-05,0.0008833409757268,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2012.02.010__sample_7566,10.1016/j.scriptamat.2012.02.010,https://doi.org/10.1016/j.scriptamat.2012.02.010,,7566,(BiS)1.2(TiS2)2,unknown,n,10,5,0,0,0.20058542251981676,1.342654941067354,1.1420695185475374,0.15538980811726671,0.7230545569262816,0.567664748809015,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2012.02.010__sample_7567,10.1016/j.scriptamat.2012.02.010,https://doi.org/10.1016/j.scriptamat.2012.02.010,,7567,(Bi0.9Ca0.1S)1.2(TiS2)2,unknown,n,10,8,0,0,0.1744118397406208,2.2447719965238018,2.070360156783181,0.12708988443615857,0.8945141681039607,0.7674242836678021,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2012.02.010__sample_7568,10.1016/j.scriptamat.2012.02.010,https://doi.org/10.1016/j.scriptamat.2012.02.010,,7568,(Bi0.9Sr0.1S)1.2(TiS2)2,unknown,n,10,7,0,0,0.17882876207606252,1.5761713764801106,1.3973426144040482,0.14695034224917172,0.7890458133244321,0.6420954710752604,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2012.02.010__sample_7569,10.1016/j.scriptamat.2012.02.010,https://doi.org/10.1016/j.scriptamat.2012.02.010,,7569,(BiS)1.2(Mg0.05Ti0.95S2)2,unknown,n,10,3,0,0,0.19152476172317123,1.7697437176803164,1.5782189559571451,0.06770907073100615,0.8394997821339927,0.7717907114029865,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2018.05.026__sample_39767,10.1016/j.scriptamat.2018.05.026,https://doi.org/10.1016/j.scriptamat.2018.05.026,,39767,Bi0.4Sb1.6Te3,unknown,p,10,10,1,1,0.12241882754664217,0.16309638026728027,0.0406775527206381,0.11144622166544224,0.10963755160675517,-0.0018086700586870674,0.14341006861128186,0.23092325493833826,0.0875131863270564,0.14567891206637407,0.2329603028600525,0.08728139079367844,1.079542,0.9247248077112395,0.8302506475173564,1.0824089686793303,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1016_j.scriptamat.2018.09.010__sample_42839,10.1016/j.scriptamat.2018.09.010,https://doi.org/10.1016/j.scriptamat.2018.09.010,,42839,Cu2Sn0.95Fe0.05Se3,unknown,p,22,17,2,3,0.17004365592171172,1.0614774128114646,0.8914337568897528,0.14647972863243472,0.64278512589844,0.4963053972660052,0.16269674250260552,0.7063415015801419,0.5436447590775364,0.0723233132575461,0.6746457864476353,0.6023224731900891,0.48,0.3705947166788568,0.1299747577090783,0.3904033708411276,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2018.09.010__sample_42840,10.1016/j.scriptamat.2018.09.010,https://doi.org/10.1016/j.scriptamat.2018.09.010,,42840,Cu2Sn0.90Fe0.10Se3,unknown,p,22,16,2,3,0.24241888077808246,1.499444765055091,1.2570258842770086,0.1839273911803375,0.7643585302803022,0.5804311390999647,0.5467510151524444,0.6478021458449514,0.10105113069250704,0.3584002471349684,0.710427360814781,0.3520271136798126,1.07,1.7165575314411723,0.390863088619136,0.9285721580589577,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; ML missed high ZT; possible missing structure/additive feature,True
10.1016_j.scriptamat.2018.09.010__sample_42841,10.1016/j.scriptamat.2018.09.010,https://doi.org/10.1016/j.scriptamat.2018.09.010,,42841,Cu2Sn0.85Fe0.15Se3,unknown,p,22,14,2,2,0.41419244639858616,1.838079461415568,1.4238870150169818,0.4625028646346614,0.805275356587714,0.3427724919530526,0.9310538331391222,0.6778501951735338,-0.2532036379655883,0.8912961686493855,0.6844828035637951,-0.20681336508559045,0.7316667,2.0272235747876715,0.338193409085768,0.7841622822259393,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2018.09.010__sample_42842,10.1016/j.scriptamat.2018.09.010,https://doi.org/10.1016/j.scriptamat.2018.09.010,,42842,Cu2Sn0.80Fe0.20Se3,unknown,p,22,17,2,4,0.3500008756089239,1.647102689198496,1.297101813589572,0.3521600644206205,0.770247101205477,0.41808703678485654,1.2312229997203312,0.5537770623597486,-0.6774459373605827,0.6686880922098397,0.6788809371935863,0.010192844983746618,0.8733333,1.990597863243751,0.3981002465053337,0.8465427351963736,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2021.114010__sample_45577,10.1016/j.scriptamat.2021.114010,https://doi.org/10.1016/j.scriptamat.2021.114010,,45577,Bi6Cu2Se3.6Cl0.4O6,unknown,n,13,9,1,5,0.4456777900388776,1.6228579643008576,1.17718017426198,0.3862982831710313,3.8304072210469307,3.4441089378758996,0.6303469391454743,6.762109016147051,6.131762077001577,0.4826620995864227,3.831064878753074,3.3484027791666513,0.07767767,0.0504242088652669,0.2400705008654868,0.0975185982164655,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2021.114010__sample_45578,10.1016/j.scriptamat.2021.114010,https://doi.org/10.1016/j.scriptamat.2021.114010,,45578,Bi5.9Ti0.1Cu2Se3.6Cl0.4O6,unknown,n,13,9,8,8,0.13153782921348622,1.2499612968770195,1.1184234676635332,0.09610688053540163,2.409250416797219,2.3131435362618173,0.09794514544938751,2.3901084649291375,2.29216331947975,0.0959652755527245,2.360018224517171,2.264052948964446,0.1349463,0.1036878411416543,0.3593891527592062,0.1345840363706655,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.scriptamat.2021.114010__sample_45580,10.1016/j.scriptamat.2021.114010,https://doi.org/10.1016/j.scriptamat.2021.114010,,45580,Bi5.9Ce0.1Cu2Se3.6Cl0.4O6,unknown,n,13,6,3,3,0.13579275250731837,1.4523591226920332,1.3165663701847148,0.12214366228438976,3.0616243913878427,2.939480729103453,0.11255288408987596,2.768174481398006,2.65562159730813,0.11146172105382579,2.772807650669476,2.66134592961565,0.116906,0.0881076081495186,0.3741122537826296,0.0997207537025253,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.solidstatesciences.2009.06.007__sample_4811,10.1016/j.solidstatesciences.2009.06.007,https://doi.org/10.1016/j.solidstatesciences.2009.06.007,,4811,(TiO2)0.04Ba0.22Co4Sb12,unknown,n,12,5,0,0,0.11744948180106864,0.7095210570383259,0.5920715752372573,0.08195994186652797,0.5202754361796751,0.4383154943131471,,,,,,,1.094737,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1016_j.solidstatesciences.2009.06.007__sample_4812,10.1016/j.solidstatesciences.2009.06.007,https://doi.org/10.1016/j.solidstatesciences.2009.06.007,,4812,(TiO2)0.08Ba0.22Co4Sb12,unknown,n,12,4,0,0,0.11701089647135925,0.6844723108845434,0.5674614144131842,0.12833957587073505,0.4371124710071165,0.3087728951363814,,,,,,,1.014903,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1016_j.solidstatesciences.2010.05.005__sample_28112,10.1016/j.solidstatesciences.2010.05.005,https://doi.org/10.1016/j.solidstatesciences.2010.05.005,,28112,La0.08Sr0.92TiO3,unknown,n,8,3,1,1,0.6879268577473112,6.587364053786568,5.899437196039257,0.9525168482026559,1141.6853608926542,1140.7328440444517,0.5168923509525397,337.2648824196029,336.7479900686503,0.06701589423632233,652.2617719006655,652.1947560064292,0.0005296682,0.0002558867588772,0.1791681513944027,0.0002742670076547,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.solidstatesciences.2010.05.005__sample_28113,10.1016/j.solidstatesciences.2010.05.005,https://doi.org/10.1016/j.solidstatesciences.2010.05.005,,28113,La0.08Sr0.92TiO3,unknown,n,8,5,0,1,0.4050480418464653,5.6774594109344685,5.272411369088003,0.4560943663478342,345.6637150363184,345.2076206699706,,,,0.9977961448089737,574.383580603824,573.3857844590151,,0.000142998421352,0.0411848545768795,7.157808454259146e-05,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.solidstatesciences.2010.05.005__sample_28115,10.1016/j.solidstatesciences.2010.05.005,https://doi.org/10.1016/j.solidstatesciences.2010.05.005,,28115,La0.08Sr0.92TiO3,unknown,n,8,3,0,0,0.637984885852605,2.082721525134836,1.444736639282231,0.207797937725149,5.2329511704574285,5.025153232732279,,,,,,,0.04320265,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.ssc.2012.10.003__sample_4795,10.1016/j.ssc.2012.10.003,https://doi.org/10.1016/j.ssc.2012.10.003,,4795,In0.09Nd0.03Co4Sb12.16,unknown,n,73,65,23,61,0.5341008818035256,0.9740180665821964,0.4399171847786708,0.41721463348053245,1.6855363384800002,1.2683217049994677,0.35026645511818977,1.6244381319311743,1.2741716768129845,0.4112389719586328,1.762040991752545,1.3508020197939121,0.1159091,0.1916245600590605,0.4327070206285092,0.1162231456094598,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1016_s0921-4526_01_01322-9__sample_18264,10.1016/s0921-4526(01)01322-9,https://doi.org/10.1016/s0921-4526%2801%2901322-9,,18264,UCu5In,unknown,n,23,0,0,0,0.14807921888415057,1.5948360745460224,1.4467568556618717,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_s0921-4526_01_01322-9__sample_18265,10.1016/s0921-4526(01)01322-9,https://doi.org/10.1016/s0921-4526%2801%2901322-9,,18265,UCu5In,unknown,n,22,0,0,0,0.15360952091750055,1.7144553227027264,1.5608458017852258,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_s0921-4526_01_01322-9__sample_18266,10.1016/s0921-4526(01)01322-9,https://doi.org/10.1016/s0921-4526%2801%2901322-9,,18266,UCu5In,unknown,n,21,0,0,0,0.176987764071786,1.574598857845839,1.397611093774053,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_s0925-8388_01_00920-3__sample_486,10.1016/s0925-8388(01)00920-3,https://doi.org/10.1016/s0925-8388%2801%2900920-3,,486,Fe0.98Co0.02Si2,unknown,n,14,0,0,0,0.6886251798338695,2.1480878786735045,1.4594626988396349,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_s0925-8388_01_00920-3__sample_487,10.1016/s0925-8388(01)00920-3,https://doi.org/10.1016/s0925-8388%2801%2900920-3,,487,Fe0.98Co0.02Si2,unknown,n,10,0,0,0,0.5759838189388127,2.1596432619460235,1.5836594430072108,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_s0925-8388_01_00926-4__sample_7904,10.1016/s0925-8388(01)00926-4,https://doi.org/10.1016/s0925-8388%2801%2900926-4,,7904,La2.27Ca0.73S4,unknown,n,43,0,0,0,0.29572498715720713,1.30143500604458,1.0057100188873729,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_s0925-8388_01_00926-4__sample_7905,10.1016/s0925-8388(01)00926-4,https://doi.org/10.1016/s0925-8388%2801%2900926-4,,7905,La2Ca0.1S3,unknown,n,45,0,0,0,0.32341346592364806,1.3413839682187196,1.0179705022950716,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_s0925-8388_01_00926-4__sample_7907,10.1016/s0925-8388(01)00926-4,https://doi.org/10.1016/s0925-8388%2801%2900926-4,,7907,La2.53Ca0.47S4,unknown,n,41,0,0,0,0.30729458757097333,1.6970558368123405,1.3897612492413671,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
