sample_key,composition,material_system,n_or_p,fit_status_step12,n_fit_rows_step12,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,target_available_step18,target_quality_step18,ml_exclusion_reason_step18
10.1143_jjap.50.041101__sample_25902,La0.01Ca2.99Mn2O7,unknown,n,ok,9,1.692907596253398,2.9121789735978694,True,low,large sigma fit error
10.1143_jjap.50.041101__sample_25903,La0.05Ca2.95Mn2O7,unknown,n,ok,9,1.0719028619217397,1.7881566140992662,True,low,large sigma fit error
10.1143_jjap.50.041101__sample_25904,La0.1Ca2.9Mn2O7,unknown,n,ok,9,0.7646473760770773,1.2684529862044451,True,low,large validation error
10.1143_jjap.51.121803__sample_13913,Cu0.4InTe2,unknown,p,ok,10,0.7810573538668606,1.3448524445234027,True,low,large validation error
10.1143_jpsj.78.013702__sample_19949,FeGa3,unknown,n,ok,53,2.325049209809441,3.718699129604559,True,low,large sigma fit error
10.1143_jpsj.78.013702__sample_19950,FeGa3,unknown,n,ok,44,1.954236273222008,2.985209443237273,True,low,large sigma fit error
10.1143_jpsj.79.063709__sample_18093,CeRu2Al10,unknown,p,ok,25,1.766228557501044,3.6868591110023257,True,low,large sigma fit error
10.1143_jpsj.79.063709__sample_18094,CeRu2Al10,unknown,p,ok,40,1.737613604459396,3.265382862815385,True,low,large sigma fit error
10.1143_jpsj.79.063709__sample_18095,CeRu2Al10,unknown,p,ok,40,1.6299775376373686,2.406443862893116,True,low,large sigma fit error
10.1143_jpsj.80.044704__sample_25727,LaFePO0.92F0.08,unknown,n,ok,31,0.995668552921728,1.0754799347405868,True,low,large validation error
10.1143_jpsj.80.044704__sample_25728,LaFePO0.9F0.1,unknown,n,ok,29,1.118836879020732,0.9798873563004952,True,low,large sigma fit error
10.1143_jpsj.80.044704__sample_25736,LaFeAsO0.89F0.11,unknown,n,ok,31,1.0778652436114422,1.4148535675334055,True,low,large sigma fit error
10.1143_jpsj.80.044704__sample_25738,LaFePO,unknown,n,ok,17,1.347124542649285,1.3036125270837295,True,low,large sigma fit error
10.1143_jpsj.80.044704__sample_25739,LaFePO0.97F0.03,unknown,n,ok,15,1.037881465537012,1.1790533839657085,True,low,large sigma fit error
10.1155_2013_210767__sample_16910,Bi2Te3,unknown,n,ok,8,0.8232290554237975,1.039801173989097,True,low,large validation error
10.1155_2013_815925__sample_8817,Mg2Si0.7Sn0.3,unknown,n,ok,6,1.9395455780760948,,True,low,large sigma fit error
10.1155_2013_815925__sample_8819,Mg2Si0.7Sn0.3Sb0.01,unknown,n,ok,6,1.3839540489418878,,True,low,large sigma fit error
10.1166_jnn.2008.469__sample_4273,Co0.99Ni0.01Sb3,unknown,n,ok,11,0.5642261909383463,1.1265519389420378,True,low,large validation error
10.1166_sam.2011.1188__sample_9109,Bi2Te3,unknown,p,ok,35,0.9107004029313144,1.7034656376486963,True,low,large validation error
10.1166_sam.2011.1188__sample_9110,Bi2Te3,unknown,p,ok,28,0.6404141609892463,1.0556695598041943,True,low,large validation error
10.1166_sam.2011.1188__sample_9111,Bi2Te3,unknown,p,ok,31,0.6877585831930202,1.2462212308676694,True,low,large validation error
10.1166_sam.2011.1188__sample_9112,Bi2Te3,unknown,p,ok,31,0.6611624527104919,1.1981969282775984,True,low,large validation error
10.1166_sam.2011.1188__sample_9113,Bi2Te3,unknown,p,ok,29,0.6846440651523826,1.2373275211171035,True,low,large validation error
10.1186_s11671-016-1407-8__sample_26545,SrNb0.15Ti0.85O3,unknown,n,ok,7,1.84463904650187,2.507227028161648,True,low,large sigma fit error
10.1186_s11671-016-1823-9__sample_17449,Bi2Te2.4Se0.6,unknown,n,ok,45,0.4854332351319853,1.0701431098191014,True,low,large validation error
10.12693_aphyspola.130.1255__sample_2706,PbTe(Ag),unknown,p,ok,9,1.311167897813978,1.2539340545862387,True,low,large sigma fit error
10.1515_msp-2016-0098__sample_2584,PbS,unknown,p,ok,7,0.5366573834766356,1.132003426353794,True,low,large validation error
10.1515_msp-2016-0098__sample_2585,Bi0.01Pb0.99S,unknown,n,ok,7,0.5051185708151872,1.024037959254728,True,low,large validation error
10.1524_zkri.2009.1061__sample_33266,Al68.4Pd22.6Mn9.0,unknown,p,ok,13,0.5072745113213684,1.1039276660635569,True,low,large validation error
10.1524_zkri.2009.1080__sample_33278,Al71Pd20Re9,unknown,p,ok,13,0.5284806389512883,1.0912102062241384,True,low,large validation error
10.15541_jim20130659__sample_12048,Zr0.25Hf0.25Ti0.5NiSn,unknown,n,ok,35,1.59331938429695,3.2100201782576723,True,low,large sigma fit error
10.15541_jim20130659__sample_12049,Zr0.25Hf0.25Ti0.5NiSn0.998Sb0.002,unknown,n,ok,23,0.7975561023254134,1.708021905236207,True,low,large validation error
10.15541_jim20130659__sample_12050,Zr0.25Hf0.25Ti0.5NiSn0.995Sb0.005,unknown,n,ok,26,0.6972390524261145,1.5286768544445728,True,low,large validation error
10.15541_jim20130659__sample_12051,Zr0.25Hf0.25Ti0.5NiSn0.99Sb0.01,unknown,n,ok,24,0.4880981281995621,1.0866257781314907,True,low,large validation error
10.15541_jim20140396__sample_14321,In4Se3,unknown,n,ok,8,1.2931445147655765,1.9741242386365985,True,low,large sigma fit error
10.15541_jim20140396__sample_14322,In4Se3,unknown,n,ok,8,1.1301500871107224,1.7592549511134217,True,low,large sigma fit error
10.15541_jim20140396__sample_14323,In4Se3,unknown,n,ok,8,1.1758496769424671,1.846604627948555,True,low,large sigma fit error
10.15541_jim20140396__sample_14324,In4Se3,unknown,n,ok,8,1.2031452558828115,1.8625862254341297,True,low,large sigma fit error
10.15541_jim20140396__sample_14325,In4Se3,unknown,n,ok,8,0.7242000552502218,1.2389168564767727,True,low,large validation error
10.15541_jim20140396__sample_14326,In4Se3,unknown,n,ok,8,1.2127699101170932,1.8673817985371317,True,low,large sigma fit error
10.15541_jim20140396__sample_14327,In4Se3,unknown,n,ok,8,1.138734822131905,1.786490295888516,True,low,large sigma fit error
10.15541_jim20180249__sample_31534,(Ag2Se)0.49(Bi2Se3)0.51,unknown,n,ok,13,0.5764203177672513,1.0023397569154942,True,low,large validation error
10.15541_jim20180303__sample_40065,BiCuSeO,unknown,p,ok,16,0.6908685631502305,1.1348709784154971,True,low,large validation error
10.15541_jim20180303__sample_40067,BiCu0.98Ag0.02SeO,unknown,p,ok,16,0.6472913783178238,1.0259452342024595,True,low,large validation error
10.15541_jim20190570__sample_38576,BiCuSeO,unknown,p,ok,11,0.6671900215178836,1.0032097014847488,True,low,large validation error
10.1557_jmr.2005.0370__sample_19327,CaCo2O4,unknown,p,ok,34,1.2307517455865469,1.640718814589435,True,low,large sigma fit error
10.1557_jmr.2011.153__sample_19938,RuIn2.99Zn0.01,unknown,p,ok,21,1.4990840218765042,2.105142385021846,True,low,large sigma fit error
10.1557_jmr.2011.153__sample_19942,Ru0.15In0.85,unknown,p,ok,20,1.161447711682575,1.7425793885146266,True,low,large sigma fit error
10.1557_jmr.2011.153__sample_19943,Ru0.25In0.75,unknown,p,ok,20,0.9795246107056932,1.4230187950953124,True,low,large validation error
10.1557_jmr.2011.153__sample_19944,Ru0.25In0.75,unknown,p,ok,21,1.443599677817475,2.0439633358490257,True,low,large sigma fit error
10.1557_jmr.2011.441__sample_30414,Pb0.8TSb0.2Te1.1,unknown,n,ok,55,0.8224136380484562,1.1347758296005288,True,low,large validation error
10.1557_jmr.2011.441__sample_30415,Pb0.70.3Sb0.6Te1.6,unknown,n,ok,46,0.8911938204452526,1.3560171777377268,True,low,large validation error
10.1557_jmr.2011.441__sample_30416,Pb0.6Sb0.8Te1.8,unknown,n,ok,50,0.840665802836908,1.0976200066963269,True,low,large validation error
10.1557_jmr.2011.82__sample_11680,(Hf0.6Zr0.4)NiSn,unknown,n,ok,33,0.6154861706647946,1.0199833305528243,True,low,large validation error
10.1557_jmr.2011.82__sample_11681,(Hf0.6Zr0.4)0.99Y0.01NiSn,unknown,n,ok,33,0.8093076839504881,1.2477041324431513,True,low,large validation error
10.1557_jmr.2011.82__sample_11682,(Hf0.6Zr0.4)0.98Y0.02NiSn,unknown,n,ok,36,0.7501283525030022,1.1399280983812408,True,low,large validation error
10.1557_jmr.2011.82__sample_11683,(Hf0.6Zr0.4)0.96Y0.04NiSn,unknown,n,ok,37,0.6606773503782628,1.1487292186312232,True,low,large validation error
10.1557_jmr.2011.82__sample_11685,(Hf0.6Zr0.4)0.94Y0.06NiSn,unknown,n,ok,36,0.7268304178763896,1.161314624938358,True,low,large validation error
10.1557_jmr.2011.82__sample_11686,(Hf0.6Zr0.4)0.9Y0.1NiSn,unknown,n,ok,34,0.7353943236081609,1.2921216706842922,True,low,large validation error
10.1557_jmr.2011.82__sample_11687,(Hf0.6Zr0.4)0.8Y0.2NiSn,unknown,n,ok,38,0.734438757278478,1.2186520459717889,True,low,large validation error
10.1557_jmr.2012.171__sample_11713,Hf0.25Zr0.75NiSn,unknown,n,ok,8,0.7499753380004284,1.164175401867162,True,low,large validation error
10.1557_jmr.2012.171__sample_11714,Hf0.5Zr0.5NiSn,unknown,n,ok,8,0.7637875043068411,1.1969679689244974,True,low,large validation error
10.1557_jmr.2012.171__sample_11715,Hf0.75Zr0.25NiSn,unknown,n,ok,8,0.6971849784549,1.0949938717968415,True,low,large validation error
10.1557_jmr.2013.353__sample_13210,(InSb)100,unknown,n,ok,23,2.756159673059832,3.8669650383842256,True,low,large sigma fit error
10.1557_jmr.2013.353__sample_13211,(InSb)99(NiSb),unknown,n,ok,24,2.7285621582033053,3.84924208159176,True,low,large sigma fit error
10.1557_jmr.2013.353__sample_13212,(InSb)97.5(NiSb)2.5,unknown,n,ok,22,0.904044567738776,1.4081049200752145,True,low,large validation error
10.1557_jmr.2013.353__sample_13213,(InSb)97.5(NiSb)2.5,unknown,n,ok,23,0.9043620919625226,1.3511503760316228,True,low,large validation error
10.1557_jmr.2015.124__sample_14474,Ge4SbTe5,unknown,p,ok,22,0.5005340864040553,1.044674310379344,True,low,large validation error
10.1557_jmr.2015.124__sample_14475,Ge4SbTe5,unknown,p,ok,23,0.6206555047975781,1.4557376313338042,True,low,large validation error
10.1557_opl.2013.217__sample_82399,Ti15.6Zr16.8Ni28.8Co6.8Sn30.5,unknown,p,ok,29,0.5027781442367619,1.060344296203751,True,low,large validation error
10.2320_jinstmet.74.547__sample_26501,ZnSb,unknown,p,ok,28,0.9542848849239416,1.666510763585496,True,low,large validation error
10.2320_jinstmet.74.547__sample_26507,ZnSb,unknown,p,ok,26,0.9331663152900388,1.716888417308129,True,low,large validation error
10.2320_jinstmet.76.504__sample_15017,Ag9GaTe6,unknown,p,ok,9,1.1992214641995087,1.5624458361294626,True,low,large sigma fit error
10.2320_jinstmet.ja201516__sample_25938,Pr0.9Sr0.1MnO3,unknown,p,ok,34,3.568095100093451,7.039217688706418,True,low,large sigma fit error
10.2320_jinstmet.ja201516__sample_25941,Pr0.8Sr0.2MnO3,unknown,p,ok,44,3.096998737549805,5.404617580762106,True,low,large sigma fit error
10.2320_jinstmet.ja201516__sample_25947,La0.9Sr0.1FeO3,unknown,p,ok,32,3.1392042490836563,6.1737463420340255,True,low,large sigma fit error
10.2320_jinstmet.ja201516__sample_25949,La0.8Sr0.2FeO3,unknown,p,ok,36,2.846704500641032,5.273432797980705,True,low,large sigma fit error
10.2320_jinstmet.ja201516__sample_25951,La0.7Sr0.3FeO3,unknown,p,ok,36,2.931337844639932,5.391887607078813,True,low,large sigma fit error
10.2320_jinstmet.jaw201507__sample_11948,Zr0.5Nb0.5Ni0.5Co0.5Sn,unknown,n,ok,14,0.6986987079660764,1.5122729591585908,True,low,large validation error
10.2320_jinstmet.jaw201507__sample_11949,Zr0.25Nb0.75Ni0.25Co0.75Sn,unknown,n,ok,13,0.500986592656578,1.1161564979726173,True,low,large validation error
10.2320_jinstmet.jaw201507__sample_11950,Zr0.75Nb0.25Ni0.75Co0.25Sn,unknown,n,ok,12,0.5357372222379747,1.116232919316826,True,low,large validation error
10.2320_jinstmet.jaw201507__sample_11951,Zr0.25Nb0.75Ni0.25Co0.75Sn,unknown,n,ok,8,0.4652334510527666,1.0468332707485162,True,low,large validation error
10.2320_jinstmet.jaw201507__sample_11952,Zr0.5Nb0.5Ni0.5Co0.5Sn,unknown,n,ok,14,0.505101404448962,1.0902920107557763,True,low,large validation error
10.2320_jinstmet.jaw201507__sample_11954,ZrNiSn,unknown,n,ok,9,0.8889781515309287,1.5320445001604297,True,low,large validation error
10.2320_matertrans.46.1481__sample_82534,ZrCoSb,unknown,n,ok,14,0.5176746607282424,1.1496298650810657,True,low,large validation error
10.2320_matertrans.46.1502__sample_14934,AgTlTe,unknown,p,ok,12,1.080514254940424,1.6994155102533648,True,low,large sigma fit error
10.2320_matertrans.47.1058__sample_9252,Mg2Si,unknown,n,ok,7,1.1461779095162048,1.8432854687558715,True,low,large sigma fit error
10.2320_matertrans.47.1058__sample_9254,Mg2Si0.6Sn0.4,unknown,p,ok,8,0.8224769184846237,1.4111442496019095,True,low,large validation error
10.2320_matertrans.47.1058__sample_9255,Mg2Si0.4Sn0.6,unknown,p,ok,8,0.855611416426618,1.3743664220786398,True,low,large validation error
10.2320_matertrans.47.1058__sample_9256,Mg2Si0.2Sn0.8,unknown,p,ok,8,0.7504378873868415,1.2621669767540642,True,low,large validation error
10.2320_matertrans.47.1445__sample_11923,ZrCoSb,unknown,n,ok,14,0.8671484405791482,1.4776631280698207,True,low,large validation error
10.2320_matertrans.47.1445__sample_11924,HfCoSb,unknown,n,ok,14,0.4732606062106999,1.0154199387640084,True,low,large validation error
10.2320_matertrans.47.1445__sample_11925,Ti0.75(Zr0.25Hf0.75)0.25CoSb,unknown,n,ok,14,0.5696348657588096,1.0808864760442962,True,low,large validation error
10.2320_matertrans.47.1445__sample_11928,Ti0.25(Zr0.50Hf0.50)0.75CoSb,unknown,n,ok,14,0.5562590496864139,1.2868714245353932,True,low,large validation error
10.2320_matertrans.47.1445__sample_11929,Ti0.25(Zr0.75Hf0.25)0.75CoSb,unknown,n,ok,14,0.9633013396045492,2.139635455382584,True,low,large validation error
10.2320_matertrans.e-m2014821__sample_4230,CuGaTe2,unknown,p,ok,14,0.6571085286364914,1.2046959086286064,True,low,large validation error
10.2320_matertrans.e-m2014821__sample_4231,CuGaTe2,unknown,p,ok,14,0.7722931145303964,1.314285583823356,True,low,large validation error
10.2320_matertrans.e-m2015804__sample_7488,Cu4SnS4,unknown,p,ok,51,0.5945280219941392,1.2905137589965705,True,low,large validation error
10.2320_matertrans.e-mra2007807__sample_11939,GdPdBi,unknown,p,ok,14,0.5140493223293285,1.0104045088558986,True,low,large validation error
10.2320_matertrans.e-mra2007837__sample_14969,Ag9TlTe5.5,unknown,p,ok,13,0.9378855038820718,1.2726189505936387,True,low,large validation error
10.2320_matertrans.e-mra2008818__sample_21549,BaSi2,unknown,n,ok,14,1.7130759446015311,3.1387029433441453,True,low,large sigma fit error
10.2320_matertrans.e-mra2008818__sample_21550,Ba0.98La0.02Si2,unknown,n,ok,14,0.5296304595893917,1.165689926220722,True,low,large validation error
10.2320_matertrans.e-mra2008818__sample_21551,Ba0.96La0.04Si2,unknown,n,ok,14,1.073237217219549,2.0990659207678597,True,low,large sigma fit error
10.2320_matertrans.e-mra2008818__sample_21552,Ba0.92La0.08Si2,unknown,n,ok,14,0.831547265916975,1.722272321851491,True,low,large validation error
10.2320_matertrans.m2010102__sample_28063,Sr0.92La0.08TiO3.00,unknown,n,ok,9,1.52454915597822,2.0744548560229985,True,low,large sigma fit error
10.2320_matertrans.m2012176__sample_16057,ZnIn18GeSb20,unknown,p,ok,9,0.775547413022202,1.1066784920961,True,low,large validation error
10.2320_matertrans.m2015357__sample_509,Fe0.98Co0.02Si1.86,unknown,n,ok,9,0.602108129878446,1.111474467589308,True,low,large validation error
10.2320_matertrans.m2015357__sample_512,FeAl0.09Si1.77,unknown,p,ok,9,0.6831020570867046,1.4724794512876245,True,low,large validation error
10.2320_matertrans.m2015357__sample_514,Fe0.94Mn0.06Si1.86,unknown,p,ok,9,1.2462374997484102,2.0339411046520026,True,low,large sigma fit error
10.2320_matertrans.m2015357__sample_516,Fe0.92Mn0.08Si1.86,unknown,p,ok,9,1.273774457489261,1.9135964179850655,True,low,large sigma fit error
10.2320_matertrans.mc200908__sample_9258,Mg2Si0.8Sn0.2,unknown,n,ok,9,0.6247695214281285,1.2597945363626302,True,low,large validation error
10.2320_matertrans.mra2007230__sample_25924,Sr2RuO4,unknown,p,ok,19,0.8716249536057987,1.6678959445463586,True,low,large validation error
10.2497_jjspm.54.3__sample_21690,(Al2O3)2(ZnO)100,unknown,n,ok,17,1.3669890243479683,2.4771504837075726,True,low,large sigma fit error
10.2497_jjspm.54.3__sample_21692,(TiO2)2(Al2O3)2(ZnO)100,unknown,n,ok,14,1.5629511964329368,2.727634518505959,True,low,large sigma fit error
10.2497_jjspm.54.3__sample_21694,(TiO2)2(CoO)2(ZnO)100,unknown,n,ok,17,0.7381303642760475,1.3531225358558054,True,low,large validation error
10.2497_jjspm.54.3__sample_21696,(Al2O3)2(TiO2)2(CoO)2(ZnO)100,unknown,n,ok,17,0.691021357204665,1.321755602728998,True,low,large validation error
10.2497_jjspm.54.3__sample_21697,(Al2O3)2(TiO2)2(CoO)2(ZnO)100,unknown,n,ok,17,1.4111706526926409,2.3300014600031584,True,low,large sigma fit error
10.2497_jjspm.59.206__sample_30686,AgGaTe2,unknown,p,ok,9,2.816539648058749,3.827730086791505,True,low,large sigma fit error
10.2497_jjspm.59.206__sample_30687,AgGa0.95Cu0.05Te2,unknown,p,ok,9,2.7782935115038296,3.751181670312668,True,low,large sigma fit error
10.2497_jjspm.59.206__sample_30689,AgGa0.9Cu0.1Te2,unknown,p,ok,9,2.505731045062621,3.1824354299125472,True,low,large sigma fit error
10.2497_jjspm.60.60__sample_30694,TiO2,unknown,n,ok,9,0.6864206697262158,1.2455346757383567,True,low,large validation error
10.2497_jjspm.60.66__sample_30715,CoSb3,unknown,p,ok,28,0.91166660599041,1.1440858083985608,True,low,large validation error
10.2497_jjspm.60.66__sample_30716,CoSb3,unknown,p,ok,30,0.9728436542007556,1.183813676621137,True,low,large validation error
10.2497_jjspm.61.18__sample_30738,CuFeS2,unknown,n,ok,20,1.3938664408946062,2.4383367482616727,True,low,large sigma fit error
10.2497_jjspm.61.18__sample_30740,CuFeS2,unknown,n,ok,18,0.9786726395940922,1.7685614855510314,True,low,large validation error
10.2497_jjspm.61.18__sample_30742,CuFeS2,unknown,n,ok,28,2.970122994214433,4.301561463607571,True,low,large sigma fit error
10.3365_eml.2010.09.117__sample_13046,In4Se3,unknown,n,ok,8,0.7070990103676609,1.3256089215274829,True,low,large validation error
10.3365_eml.2010.09.117__sample_13048,In4Se3,unknown,n,ok,9,0.524273072700388,1.009751267845857,True,low,large validation error
10.3365_eml.2010.09.117__sample_13049,In4Se3,unknown,n,ok,11,0.7337631784260678,1.3397815261131312,True,low,large validation error
10.3365_eml.2010.12.187__sample_8310,Mg2Si,unknown,n,ok,6,1.5315878937593088,,True,low,large sigma fit error
10.3365_eml.2010.12.187__sample_8313,Mg2SiTe0.01,unknown,n,ok,6,1.6070508208821437,,True,low,large sigma fit error
10.3365_eml.2010.12.187__sample_8314,Mg2SiSe0.005,unknown,n,ok,6,2.144528563414216,,True,low,large sigma fit error
10.3365_eml.2010.12.187__sample_8318,Mg2SiSe0.02,unknown,n,ok,6,2.1594150399725303,,True,low,large sigma fit error
10.3365_met.mat.2008.04.223__sample_4620,CoSb3,unknown,p,ok,9,1.044302052707526,1.5969469526931592,True,low,large sigma fit error
10.3390_cryst10020100__sample_35166,SrTi0.9Nb0.1O3,unknown,n,ok,36,0.8552934218601693,1.01476749439228,True,low,large validation error
10.3390_cryst10020100__sample_35169,Sr0.8Ti0.9Nb0.1O,unknown,n,ok,36,1.03586488054953,1.3106285736143268,True,low,large sigma fit error
10.3390_cryst10020140__sample_35190,WS2,unknown,p,ok,8,0.6868954615601649,1.27393082602441,True,low,large validation error
10.3390_cryst10020140__sample_35191,WS2C0.02,unknown,p,ok,8,0.8268834690752146,1.2511970835907222,True,low,large validation error
10.3390_cryst7090271__sample_12644,WO2.98,unknown,n,ok,26,1.042924638472209,1.7530938981258883,True,low,large sigma fit error
10.3390_en8076275__sample_13051,SnSe,unknown,p,ok,14,1.4148145701657515,2.423843598693005,True,low,large sigma fit error
10.3390_en8076275__sample_13052,SnSe,unknown,p,ok,12,1.1088417083329931,2.3656497707276216,True,low,large sigma fit error
